dim,ts_name,best_value,steps_to_best_value
177,E,1330817.0,175
177,F_2,1336367.0000000002,66
177,G,1343409.0,1399
177,G2,1355895.0000000002,864
177,G3_1,1313077.0,1969
177,G3_2,1334803.0,195
177,G3_3,1335222.0000000002,1879
177,G4_1,1353347.0,1512
177,G4_2,1271649.0,1537
177,G4_3,1326328.0,114
177,G6_V1_1,1273811.0,1329
177,G6_V1_2,1319053.0,1115
177,G6_V1_3,1342749.0,170
177,G6_V0_1,1359982.0,526
177,G6_V0_2,1360276.0,929
177,G6_V0_3,1350081.0,837
177,Const_100,1334724,2289
177,Linear,1282062,20005
177,ReciprocalV1,1299070,19615
177,ReciprocalV2,1323441,11287
177,GeometricV1,1310994,11679
177,GeometricV2,1336920,18209
177,LogarithmicV1,1353298,14341
177,LogarithmicV2,1319632,16879
76,E,212413.99999999997,346
76,F_2,224765.0,396
76,G,220925.0,725
76,G2,222374.0,131
76,G3_1,229732.0,1
76,G3_2,229779.99999999997,728
76,G3_3,217089.0,348
76,G4_1,232136.0,19
76,G4_2,217946.0,130
76,G4_3,234649.99999999997,702
76,G6_V1_1,225282.0,353
76,G6_V1_2,222724.0,226
76,G6_V1_3,222627.0,547
76,G6_V0_1,221545.0,276
76,G6_V0_2,227002.0,176
76,G6_V0_3,229501.99999999997,121
76,Const_100,219909,4146
76,Linear,210468,2611
76,ReciprocalV1,214621,6314
76,ReciprocalV2,214683,4886
76,GeometricV1,219334,5814
76,GeometricV2,225760,1991
76,LogarithmicV1,224917,6851
76,LogarithmicV2,221915,2123
215,E,1962253.0,1264
215,F_2,1968887.0,662
215,G,1988564.0,539
215,G2,2014143.0000000002,1566
215,G3_1,2001256.0000000002,649
215,G3_2,2023204.0000000002,1865
215,G3_3,2047855.0,2317
215,G4_1,2062712.0,1672
215,G4_2,1994570.0,1446
215,G4_3,2019792.0000000002,952
215,G6_V1_1,2035959.0,2504
215,G6_V1_2,2022542.0,672
215,G6_V1_3,1994975.0,1904
215,G6_V0_1,2007102.0,793
215,G6_V0_2,2038862.0,1308
215,G6_V0_3,2012600.0000000002,1829
215,Const_100,2036446,2049
215,Linear,1952736,3977
215,ReciprocalV1,1963873,3144
215,ReciprocalV2,2013143,15387
215,GeometricV1,2023006,9635
215,GeometricV2,2026179,7411
215,LogarithmicV1,2013384,20402
215,LogarithmicV2,1997775,9101
76,E,233098.0,159
76,F_2,241989.0,428
76,G,236546.99999999997,649
76,G2,230184.99999999997,719
76,G3_1,240742.0,662
76,G3_2,240743.99999999997,202
76,G3_3,239477.99999999997,579
76,G4_1,233775.99999999997,611
76,G4_2,233147.0,132
76,G4_3,231249.0,662
76,G6_V1_1,234021.99999999997,643
76,G6_V1_2,222846.99999999997,406
76,G6_V1_3,229315.0,475
76,G6_V0_1,238833.0,326
76,G6_V0_2,244085.0,661
76,G6_V0_3,242122.0,524
76,Const_100,226532,4184
76,Linear,228392,6346
76,ReciprocalV1,232233,5004
76,ReciprocalV2,228317,2500
76,GeometricV1,232638,210
76,GeometricV2,236620,3937
76,LogarithmicV1,241177,3763
76,LogarithmicV2,236565,1668
80,E,247416.99999999997,356
80,F_2,259823.0,537
80,G,256446.0,589
80,G2,255298.99999999997,281
80,G3_1,262533.0,307
80,G3_2,256429.99999999997,386
80,G3_3,259050.99999999997,316
80,G4_1,260956.0,536
80,G4_2,236761.0,709
80,G4_3,253193.0,635
80,G6_V1_1,263005.0,740
80,G6_V1_2,260932.0,275
80,G6_V1_3,255548.0,584
80,G6_V0_1,258156.0,202
80,G6_V0_2,250685.0,690
80,G6_V0_3,239502.0,644
80,Const_100,258693,3518
80,Linear,251984,6548
80,ReciprocalV1,258143,5317
80,ReciprocalV2,261456,5829
80,GeometricV1,243954,4962
80,GeometricV2,264302,424
80,LogarithmicV1,261853,999
80,LogarithmicV2,263422,57
281,E,3465923.0,1969
281,F_2,3556523.0,100
281,G,3492142.0,420
281,G2,3547411.0,1754
281,G3_1,3409789.0,2199
281,G3_2,3554574.0,1581
281,G3_3,3475006.0,1039
281,G4_1,3504976.0,902
281,G4_2,3507466.9999999995,2412
281,G4_3,3477719.0,575
281,G6_V1_1,3543712.0,1418
281,G6_V1_2,3511784.0,2037
281,G6_V1_3,3368270.0,1353
281,G6_V0_1,3492655.0,442
281,G6_V0_2,3550938.0,622
281,G6_V0_3,3526917.0,1680
281,Const_100,3544159,24579
281,Linear,3504681,27680
281,ReciprocalV1,3338762,5135
281,ReciprocalV2,3495577,21812
281,GeometricV1,3485767,6979
281,GeometricV2,3539009,8402
281,LogarithmicV1,3568442,24541
281,LogarithmicV2,3535959,16853
291,E,3813014.0,1946
291,F_2,3703044.0,1089
291,G,3816960.0,915
291,G2,3747090.0000000005,2453
291,G3_1,3703547.0,2799
291,G3_2,3791455.0,637
291,G3_3,3739450.0,841
291,G4_1,3788844.0,1456
291,G4_2,3741313.0,3132
291,G4_3,3805935.0,988
