dim,ts_name,best_value,steps_to_best_value
kroA150,E d,220548.99999999997,1051
kroA150,F d,222536.99999999997,898
kroA150,G d,218452.99999999997,1345
kroA150,G2 d,216009.99999999997,2064
kroA150,G3_1 d,219872.99999999997,2572
kroA150,G4_1 d,224049.0,1280
kroA150,G6_V1_3 d,219075.99999999997,27
kroA150,G6_V0_1 d,219932.99999999997,2719
kroA150,E s,216919.99999999997,344
kroA150,F s,220954.0,556
kroA150,G s,221719.99999999997,259
kroA150,G2 s,216754.99999999997,3108
kroA150,G3_1 s,219721.99999999997,662
kroA150,G4_1 s,219743.99999999997,1820
kroA150,G6_V1_3 s,222778.99999999997,2816
kroA150,G6_V0_1 s,217068.99999999997,1540
kroA150,Linear,219229,22528
kroA150,GeometricV1,222081,5786
kroA150,GeometricV2,218960,24254
kroA150,LogarithmicV1,217949,6972
kroA150,LogarithmicV2,215818,10898
kroB100,E d,139512.0,447
kroB100,F d,135404.0,1864
kroB100,G d,140738.0,321
kroB100,G2 d,140659.0,287
kroB100,G3_1 d,141938.0,1404
kroB100,G4_1 d,138040.0,1610
kroB100,G6_V1_3 d,140590.0,171
kroB100,G6_V0_1 d,136034.0,666
kroB100,E s,140860.0,1985
kroB100,F s,139693.0,1439
kroB100,G s,135417.0,1417
kroB100,G2 s,139826.0,2070
kroB100,G3_1 s,140454.0,909
kroB100,G4_1 s,136953.0,414
kroB100,G6_V1_3 s,137893.0,1582
kroB100,G6_V0_1 s,137349.0,166
kroB100,Linear,137869,2200
kroB100,GeometricV1,137328,13699
kroB100,GeometricV2,139047,4564
kroB100,LogarithmicV1,137135,6519
kroB100,LogarithmicV2,141553,4794
kroA150,E d,217640.99999999997,1826
kroA150,F d,224340.99999999997,444
kroA150,G d,217902.99999999997,848
kroA150,G2 d,219767.0,2210
kroA150,G3_1 d,221195.0,2902
kroA150,G4_1 d,221414.99999999997,1193
kroA150,G6_V1_3 d,215433.0,654
kroA150,G6_V0_1 d,225280.99999999997,2926
kroA150,E s,217635.99999999997,1175
kroA150,F s,220027.0,2858
kroA150,G s,210907.0,43
kroA150,G2 s,221130.0,1026
kroA150,G3_1 s,220544.99999999997,1186
kroA150,G4_1 s,221638.99999999997,1891
kroA150,G6_V1_3 s,220746.99999999997,1940
kroA150,G6_V0_1 s,216819.99999999997,1816
kroA150,Linear,220315,31551
kroA150,GeometricV1,215373,3338
kroA150,GeometricV2,218917,13834
kroA150,LogarithmicV1,219004,19615
kroA150,LogarithmicV2,220008,19025
kroA150,E d,218783.99999999997,291
kroA150,F d,225800.99999999997,468
kroA150,G d,225469.0,1203
kroA150,G2 d,220296.99999999997,475
kroA150,G3_1 d,222886.0,209
kroA150,G4_1 d,220691.99999999997,1081
kroA150,G6_V1_3 d,215824.99999999997,1136
kroA150,G6_V0_1 d,222496.99999999997,2737
kroA150,E s,217981.99999999997,925
kroA150,F s,221551.99999999997,942
kroA150,G s,222086.99999999997,3172
kroA150,G2 s,211154.99999999997,2704
kroA150,G3_1 s,216482.0,2085
kroA150,G4_1 s,214395.0,663
kroA150,G6_V1_3 s,214360.0,1897
kroA150,G6_V0_1 s,218602.99999999997,1165
kroA150,Linear,217984,24842
kroA150,GeometricV1,218311,28514
kroA150,GeometricV2,215039,4565
kroA150,LogarithmicV1,220601,6876
kroA150,LogarithmicV2,218507,15046
kroA200,E d,295901.0,177
kroA200,F d,296107.0,4410
kroA200,G d,290841.00000000006,1825
kroA200,G2 d,295158.0,1926
kroA200,G3_1 d,287984.0,426
kroA200,G4_1 d,287643.0,4732
kroA200,G6_V1_3 d,293445.0,1057
kroA200,G6_V0_1 d,295444.0,3994
kroA200,E s,291503.0,3475
kroA200,F s,290580.0,1644
kroA200,G s,293780.0,1112
kroA200,G2 s,291066.0,1732
kroA200,G3_1 s,299390.0,3326
kroA200,G4_1 s,292916.0,2639
kroA200,G6_V1_3 s,295228.0,3163
kroA200,G6_V0_1 s,281782.0,1606
kroA200,Linear,296425,36220
kroA200,GeometricV1,296225,40704
kroA200,GeometricV2,295217,26366
kroA200,LogarithmicV1,292397,9998
kroA200,LogarithmicV2,298166,23956
kroB100,E d,135883.0,2189
kroB100,F d,142118.0,3
kroB100,G d,140860.0,813
kroB100,G2 d,137778.0,2094
kroB100,G3_1 d,137678.0,477
kroB100,G4_1 d,139799.0,189
kroB100,G6_V1_3 d,138642.0,107
kroB100,G6_V0_1 d,140984.0,630
kroB100,E s,134160.0,1113
kroB100,F s,134657.0,1740
kroB100,G s,134777.0,1543
kroB100,G2 s,131833.0,1342
kroB100,G3_1 s,132013.0,1657
kroB100,G4_1 s,136080.0,2047
kroB100,G6_V1_3 s,141590.0,2009
kroB100,G6_V0_1 s,139622.0,48
kroB100,Linear,137120,19619
kroB100,GeometricV1,140306,8126
kroB100,GeometricV2,140866,935
kroB100,LogarithmicV1,132857,14093
kroB100,LogarithmicV2,138888,11576
kroB200,E d,287810.0,4091
kroB200,F d,286163.0,4002
kroB200,G d,289519.0,4314
kroB200,G2 d,293110.0,3426
kroB200,G3_1 d,291965.0,1892
kroB200,G4_1 d,283899.0,99
kroB200,G6_V1_3 d,289803.99999999994,3381
kroB200,G6_V0_1 d,283154.0,2475
kroB200,E s,284896.0,4290
kroB200,F s,286587.0,797
kroB200,G s,287764.0,605
kroB200,G2 s,289521.99999999994,728
kroB200,G3_1 s,287583.0,586
kroB200,G4_1 s,293669.0,533
kroB200,G6_V1_3 s,290162.0,2364
kroB200,G6_V0_1 s,291374.99999999994,4012
kroB200,Linear,286317,39895
kroB200,GeometricV1,293010,26350
kroB200,GeometricV2,293080,1003
kroB200,LogarithmicV1,287562,48270
kroB200,LogarithmicV2,292165,31695
kroA200,E d,299860.0,4509
kroA200,F d,299400.00000000006,4551
kroA200,G d,298924.00000000006,1596
kroA200,G2 d,299170.00000000006,4699
kroA200,G3_1 d,300379.0,3920
kroA200,G4_1 d,296151.0,80
kroA200,G6_V1_3 d,301718.0,524
kroA200,G6_V0_1 d,290546.0,2928
kroA200,E s,295855.0,694
kroA200,F s,293156.0,4200
kroA200,G s,300647.0,1911
kroA200,G2 s,299736.0,1073
kroA200,G3_1 s,296268.00000000006,4436
kroA200,G4_1 s,296164.00000000006,814
kroA200,G6_V1_3 s,290041.0,1593
kroA200,G6_V0_1 s,289967.00000000006,990
kroA200,Linear,293542,6643
kroA200,GeometricV1,297907,30286
kroA200,GeometricV2,296963,6295
kroA200,LogarithmicV1,292640,28990
kroA200,LogarithmicV2,298502,47704
kroA100,E d,138202.0,651
kroA100,F d,126240.0,1468
kroA100,G d,129878.0,844
kroA100,G2 d,139514.0,922
kroA100,G3_1 d,140348.0,1404
kroA100,G4_1 d,141690.0,2044
kroA100,G6_V1_3 d,142528.0,789
kroA100,G6_V0_1 d,139929.0,2153
kroA100,E s,136005.0,1274
kroA100,F s,139993.0,1886
kroA100,G s,139817.0,227
kroA100,G2 s,138341.0,1294
kroA100,G3_1 s,138550.0,195
kroA100,G4_1 s,140280.0,820
kroA100,G6_V1_3 s,140859.0,154
kroA100,G6_V0_1 s,138456.0,2247
kroA100,Linear,143749,8832
kroA100,GeometricV1,140304,22254
kroA100,GeometricV2,141223,14254
kroA100,LogarithmicV1,141013,19474
kroA100,LogarithmicV2,141817,9628
kroB100,E d,139655.0,512
kroB100,F d,135024.0,794
kroB100,G d,139352.0,631
kroB100,G2 d,138839.0,1875
kroB100,G3_1 d,133445.0,2110
kroB100,G4_1 d,136010.0,2085
kroB100,G6_V1_3 d,136728.0,1242
kroB100,G6_V0_1 d,139087.0,262
kroB100,E s,140430.0,1962
kroB100,F s,140891.0,2269
kroB100,G s,138258.0,597
kroB100,G2 s,138050.0,463
kroB100,G3_1 s,137899.0,1982
kroB100,G4_1 s,142321.0,442
kroB100,G6_V1_3 s,134325.0,1424
kroB100,G6_V0_1 s,142230.0,1062
kroB100,Linear,139324,6810
kroB100,GeometricV1,138044,18750
kroB100,GeometricV2,138931,3757
kroB100,LogarithmicV1,139554,7468
kroB100,LogarithmicV2,136884,4146
kroB200,E d,290685.0,888
kroB200,F d,286929.0,590
kroB200,G d,291952.0,4792
kroB200,G2 d,284864.0,1063
kroB200,G3_1 d,287631.0,4204
kroB200,G4_1 d,282669.0,2466
kroB200,G6_V1_3 d,286795.0,2690
kroB200,G6_V0_1 d,291139.0,2329
kroB200,E s,288462.0,58
kroB200,F s,285568.99999999994,1770
kroB200,G s,293598.0,12
kroB200,G2 s,287680.99999999994,3828
kroB200,G3_1 s,286755.0,2093
kroB200,G4_1 s,289872.0,4769
kroB200,G6_V1_3 s,284299.0,858
kroB200,G6_V0_1 s,292199.99999999994,2064
kroB200,Linear,288433,14669
kroB200,GeometricV1,290123,16891
kroB200,GeometricV2,286731,7815
kroB200,LogarithmicV1,290100,42329
kroB200,LogarithmicV2,290133,37317
kroA200,E d,292405.0,3324
kroA200,F d,297535.00000000006,4467
kroA200,G d,293518.0,5
kroA200,G2 d,297080.0,4270
kroA200,G3_1 d,295735.0,1320
kroA200,G4_1 d,295098.00000000006,2861
kroA200,G6_V1_3 d,298171.0,2100
kroA200,G6_V0_1 d,296108.00000000006,2520
kroA200,E s,298062.0,2900
kroA200,F s,293751.00000000006,2394
kroA200,G s,290183.0,3378
kroA200,G2 s,298123.0,4826
kroA200,G3_1 s,298454.00000000006,637
kroA200,G4_1 s,297713.0,3310
kroA200,G6_V1_3 s,295719.0,3129
kroA200,G6_V0_1 s,297382.0,1556
kroA200,Linear,294167,33487
kroA200,GeometricV1,294624,32263
kroA200,GeometricV2,303217,9584
kroA200,LogarithmicV1,301142,47972
kroA200,LogarithmicV2,291026,24445
kroA100,E d,141336.0,220
kroA100,F d,136563.0,1487
kroA100,G d,141086.0,238
