dim,ts_name,best_value,steps_to_best_value
kroB100,E d,136444.0,788
kroB100,F d,140305.0,586
kroB100,G d,137802.0,2042
kroB100,G2 d,141941.0,1481
kroB100,G3_1 d,138491.0,1891
kroB100,G4_1 d,133267.0,725
kroB100,G6_V1_3 d,136766.0,107
kroB100,G6_V0_1 d,141657.0,1058
kroB100,E s,141772.0,562
kroB100,F s,135472.0,1252
kroB100,G s,135828.0,549
kroB100,G2 s,139356.0,706
kroB100,G3_1 s,136396.0,220
kroB100,G4_1 s,138279.0,344
kroB100,G6_V1_3 s,138611.0,240
kroB100,G6_V0_1 s,136458.0,1761
kroB100,Linear,139098,10310
kroB100,GeometricV1,135330,467
kroB100,GeometricV2,139442,8711
kroB100,LogarithmicV1,140006,21435
kroB100,LogarithmicV2,138915,13106
kroA100,E d,138037.0,1250
kroA100,F d,138251.0,671
kroA100,G d,139560.0,277
kroA100,G2 d,141790.0,1635
kroA100,G3_1 d,141417.0,1390
kroA100,G4_1 d,137838.0,701
kroA100,G6_V1_3 d,135955.0,717
kroA100,G6_V0_1 d,141847.0,1765
kroA100,E s,142026.0,1123
kroA100,F s,133363.0,1357
kroA100,G s,138506.0,351
kroA100,G2 s,138805.0,2029
kroA100,G3_1 s,142845.0,405
kroA100,G4_1 s,140402.0,114
kroA100,G6_V1_3 s,139870.0,2062
kroA100,G6_V0_1 s,143222.0,715
kroA100,Linear,140866,15967
kroA100,GeometricV1,138637,19079
kroA100,GeometricV2,142955,6298
kroA100,LogarithmicV1,137163,3827
kroA100,LogarithmicV2,142578,16322
kroA200,E d,294295.0,3696
kroA200,F d,294597.0,4900
kroA200,G d,292151.0,1019
kroA200,G2 d,298533.0,1062
kroA200,G3_1 d,298757.0,3067
kroA200,G4_1 d,293932.0,758
kroA200,G6_V1_3 d,292742.0,4845
kroA200,G6_V0_1 d,294806.0,1211
kroA200,E s,291440.0,972
kroA200,F s,297085.0,1046
kroA200,G s,292997.0,1170
kroA200,G2 s,294615.0,478
kroA200,G3_1 s,294050.00000000006,4028
kroA200,G4_1 s,293549.0,347
kroA200,G6_V1_3 s,294758.0,1026
kroA200,G6_V0_1 s,296126.0,2784
kroA200,Linear,297012,40379
kroA200,GeometricV1,297977,21973
kroA200,GeometricV2,293955,21835
kroA200,LogarithmicV1,297185,22661
kroA200,LogarithmicV2,301295,11756
kroB100,E d,128344.0,591
kroB100,F d,140323.0,2005
kroB100,G d,134747.0,143
kroB100,G2 d,137900.0,1864
kroB100,G3_1 d,132863.0,138
kroB100,G4_1 d,139215.0,1406
kroB100,G6_V1_3 d,131612.0,1472
kroB100,G6_V0_1 d,134327.0,1379
kroB100,E s,143073.0,1263
kroB100,F s,141202.0,528
kroB100,G s,138168.0,727
kroB100,G2 s,129435.0,347
kroB100,G3_1 s,135333.0,1823
kroB100,G4_1 s,125497.00000000001,1584
kroB100,G6_V1_3 s,137818.0,1059
kroB100,G6_V0_1 s,139027.0,1925
kroB100,Linear,139974,10454
kroB100,GeometricV1,137837,5681
kroB100,GeometricV2,139413,10684
kroB100,LogarithmicV1,133021,19625
kroB100,LogarithmicV2,131222,14605
kroA150,E d,222635.99999999997,103
kroA150,F d,223851.99999999997,1416
kroA150,G d,212072.99999999997,966
kroA150,G2 d,218173.0,1357
kroA150,G3_1 d,216108.0,1990
kroA150,G4_1 d,219247.99999999997,2970
kroA150,G6_V1_3 d,218756.99999999997,1373
kroA150,G6_V0_1 d,207583.99999999997,2482
kroA150,E s,211864.0,3069
kroA150,F s,213398.0,674
kroA150,G s,222718.99999999997,232
kroA150,G2 s,221030.99999999997,1583
kroA150,G3_1 s,217505.99999999997,2253
kroA150,G4_1 s,216891.0,1969
kroA150,G6_V1_3 s,219561.0,111
kroA150,G6_V0_1 s,215490.99999999997,361
kroA150,Linear,222371,7404
kroA150,GeometricV1,218277,23197
kroA150,GeometricV2,220348,30096
kroA150,LogarithmicV1,222972,7916
kroA150,LogarithmicV2,220041,19662
kroB200,E d,294993.99999999994,2319
kroB200,F d,286133.0,1327
kroB200,G d,290523.99999999994,2955
kroB200,G2 d,285311.99999999994,4798
kroB200,G3_1 d,293168.0,3021
kroB200,G4_1 d,282511.0,3994
kroB200,G6_V1_3 d,293329.0,2636
kroB200,G6_V0_1 d,293906.0,1316
kroB200,E s,279946.0,2678
kroB200,F s,281611.0,3082
kroB200,G s,286850.0,2210
kroB200,G2 s,291288.0,2589
kroB200,G3_1 s,287250.0,705
kroB200,G4_1 s,289156.0,2651
kroB200,G6_V1_3 s,287878.0,840
kroB200,G6_V0_1 s,291726.0,750
