dim,ts_name,best_value,steps_to_best_value
kroA100,E d,138935.0,1699
kroA100,F d,135206.0,1264
kroA100,G d,140810.0,1429
kroA100,G2 d,137994.0,1014
kroA100,G3_1 d,140808.0,787
kroA100,G4_1 d,143233.0,1802
kroA100,G6_V1_3 d,138427.0,523
kroA100,G6_V0_1 d,131921.0,300
kroA100,E s,141881.0,553
kroA100,F s,142796.0,1412
kroA100,G s,143547.0,2158
kroA100,G2 s,136450.0,1191
kroA100,G3_1 s,140549.0,874
kroA100,G4_1 s,130765.99999999999,1840
kroA100,G6_V1_3 s,140576.0,1092
kroA100,G6_V0_1 s,140657.0,2083
kroA100,Linear,139926,15686
kroA100,GeometricV1,140078,16134
kroA100,GeometricV2,145266,9494
kroA100,LogarithmicV1,142309,461
kroA100,LogarithmicV2,136621,18931
kroB100,E d,141210.0,903
kroB100,F d,139164.0,216
kroB100,G d,137459.0,567
kroB100,G2 d,139034.0,2228
kroB100,G3_1 d,135580.0,186
kroB100,G4_1 d,140596.0,217
kroB100,G6_V1_3 d,133710.0,700
kroB100,G6_V0_1 d,138549.0,1336
kroB100,E s,141677.0,1985
kroB100,F s,140595.0,860
kroB100,G s,139023.0,277
kroB100,G2 s,141811.0,1014
kroB100,G3_1 s,136743.0,1203
kroB100,G4_1 s,135397.0,1522
kroB100,G6_V1_3 s,133439.0,1696
kroB100,G6_V0_1 s,136364.0,322
kroB100,Linear,140315,16284
kroB100,GeometricV1,129602,8752
kroB100,GeometricV2,139523,8126
kroB100,LogarithmicV1,136788,5365
kroB100,LogarithmicV2,135160,8561
kroA150,E d,222786.99999999997,1025
kroA150,F d,218073.99999999997,1722
kroA150,G d,216097.0,1383
kroA150,G2 d,222241.99999999997,1709
kroA150,G3_1 d,219532.99999999997,149
kroA150,G4_1 d,219403.99999999997,563
kroA150,G6_V1_3 d,221716.99999999997,2213
kroA150,G6_V0_1 d,221575.99999999997,288
kroA150,E s,221573.99999999997,1314
kroA150,F s,221905.0,1366
kroA150,G s,217203.0,1405
kroA150,G2 s,217181.99999999997,2770
kroA150,G3_1 s,214807.0,3008
kroA150,G4_1 s,211255.99999999997,1946
kroA150,G6_V1_3 s,221779.99999999997,355
kroA150,G6_V0_1 s,219477.99999999997,2770
kroA150,Linear,222206,11513
kroA150,GeometricV1,213202,4117
kroA150,GeometricV2,222594,4975
kroA150,LogarithmicV1,219924,13696
kroA150,LogarithmicV2,220547,25399
kroB150,E d,218542.0,359
kroB150,F d,218109.0,2430
kroB150,G d,214524.0,2969
kroB150,G2 d,219570.0,2672
kroB150,G3_1 d,214788.0,1820
kroB150,G4_1 d,218594.0,38
kroB150,G6_V1_3 d,211745.0,328
kroB150,G6_V0_1 d,208287.0,1970
kroB150,E s,218557.0,1128
kroB150,F s,214300.0,643
kroB150,G s,207407.0,2957
kroB150,G2 s,218703.0,1085
kroB150,G3_1 s,217745.0,2490
kroB150,G4_1 s,221227.0,2205
kroB150,G6_V1_3 s,220939.0,272
kroB150,G6_V0_1 s,219387.0,3042
kroB150,Linear,216956,9859
kroB150,GeometricV1,214718,15167
kroB150,GeometricV2,216409,1832
kroB150,LogarithmicV1,216114,19683
kroB150,LogarithmicV2,216512,15835
kroB200,E d,286188.0,475
kroB200,F d,282275.0,2722
kroB200,G d,292301.99999999994,3378
kroB200,G2 d,290252.99999999994,3005
kroB200,G3_1 d,293063.0,1418
kroB200,G4_1 d,287049.99999999994,2101
kroB200,G6_V1_3 d,287080.0,2698
kroB200,G6_V0_1 d,287380.0,3454
kroB200,E s,287022.99999999994,2813
kroB200,F s,285071.0,1332
kroB200,G s,287457.0,254
kroB200,G2 s,288370.0,3279
kroB200,G3_1 s,286933.99999999994,4303
kroB200,G4_1 s,288381.0,3460
kroB200,G6_V1_3 s,283169.0,4533
kroB200,G6_V0_1 s,290078.0,239
kroB200,Linear,291026,35163
kroB200,GeometricV1,283063,40316
kroB200,GeometricV2,294221,27871
kroB200,LogarithmicV1,289440,26013
kroB200,LogarithmicV2,286731,47929
kroB150,E d,223533.0,1942
kroB150,F d,217991.0,2070
kroB150,G d,223871.0,1627
kroB150,G2 d,215221.0,2160
kroB150,G3_1 d,214536.0,1228
kroB150,G4_1 d,216857.0,1574
kroB150,G6_V1_3 d,220388.0,1657
kroB150,G6_V0_1 d,217650.0,3025
kroB150,E s,213645.0,2366
kroB150,F s,219975.0,1103
kroB150,G s,219410.99999999997,1151
kroB150,G2 s,213805.0,2243
kroB150,G3_1 s,214934.0,2329
kroB150,G4_1 s,212937.99999999997,722
kroB150,G6_V1_3 s,213206.0,1183
kroB150,G6_V0_1 s,222031.0,2324
kroB150,Linear,215504,25067
kroB150,GeometricV1,216026,2356
kroB150,GeometricV2,218160,340
kroB150,LogarithmicV1,216070,30341
kroB150,LogarithmicV2,216237,26126
kroA100,E d,135951.0,2244
kroA100,F d,133147.0,1064
kroA100,G d,141079.0,154
kroA100,G2 d,140305.0,457
kroA100,G3_1 d,139222.0,1111
kroA100,G4_1 d,140064.0,1292
kroA100,G6_V1_3 d,141799.0,1907
kroA100,G6_V0_1 d,138841.0,842
kroA100,E s,141030.0,323
kroA100,F s,141436.0,157
kroA100,G s,143272.0,2036
kroA100,G2 s,139230.0,1268
kroA100,G3_1 s,142120.0,514
kroA100,G4_1 s,141924.0,1513
kroA100,G6_V1_3 s,136910.0,1579
kroA100,G6_V0_1 s,139917.0,1997
kroA100,Linear,140878,2332
kroA100,GeometricV1,142244,14793
kroA100,GeometricV2,141759,21681
kroA100,LogarithmicV1,141228,13373
kroA100,LogarithmicV2,138933,4734
kroA200,E d,296002.0,3907
kroA200,F d,299683.00000000006,1217
kroA200,G d,291685.0,3024
kroA200,G2 d,293557.0,4849
kroA200,G3_1 d,298297.0,580
