dim,ts_name,best_value,steps_to_best_value
kroA100,E d,138273.0,5
kroA100,F d,139496.0,764
kroA100,G d,137701.0,1424
kroA100,G2 d,140656.0,1533
kroA100,G3_1 d,137274.0,2118
kroA100,G4_1 d,142420.0,1241
kroA100,G6_V1_3 d,140974.0,858
kroA100,G6_V0_1 d,141171.0,1880
kroA100,E s,140045.0,4
kroA100,F s,135747.0,402
kroA100,G s,143044.0,946
kroA100,G2 s,145675.0,381
kroA100,G3_1 s,137220.0,1048
kroA100,G4_1 s,140017.0,1544
kroA100,G6_V1_3 s,140914.0,590
kroA100,G6_V0_1 s,139140.0,1237
kroA100,Linear,137229,11818
kroA100,GeometricV1,135354,8122
kroA100,GeometricV2,139479,4428
kroA100,LogarithmicV1,144867,14674
kroA100,LogarithmicV2,137410,21189
kroB100,E d,137565.0,988
kroB100,F d,138359.0,1158
kroB100,G d,137926.0,1888
kroB100,G2 d,141389.0,443
kroB100,G3_1 d,135729.0,295
kroB100,G4_1 d,140587.0,1814
kroB100,G6_V1_3 d,140522.0,581
kroB100,G6_V0_1 d,139332.0,1065
kroB100,E s,139691.0,1972
kroB100,F s,136786.0,1298
kroB100,G s,138933.0,524
kroB100,G2 s,141473.0,1790
kroB100,G3_1 s,139489.0,458
kroB100,G4_1 s,132932.0,692
kroB100,G6_V1_3 s,142314.0,991
kroB100,G6_V0_1 s,136285.0,2160
kroB100,Linear,138646,12650
kroB100,GeometricV1,139872,19167
kroB100,GeometricV2,133729,14103
kroB100,LogarithmicV1,139688,17060
kroB100,LogarithmicV2,138187,57
kroB150,E d,220207.0,2773
kroB150,F d,216208.0,2467
kroB150,G d,221437.0,1197
kroB150,G2 d,223578.0,2314
kroB150,G3_1 d,218114.0,594
kroB150,G4_1 d,220597.0,506
kroB150,G6_V1_3 d,221876.0,2728
kroB150,G6_V0_1 d,221271.0,119
kroB150,E s,219082.99999999997,24
kroB150,F s,217508.0,1387
kroB150,G s,223569.0,409
kroB150,G2 s,216504.0,812
kroB150,G3_1 s,213432.0,835
kroB150,G4_1 s,220079.0,2406
kroB150,G6_V1_3 s,217217.0,2414
kroB150,G6_V0_1 s,217060.0,480
kroB150,Linear,216705,24293
kroB150,GeometricV1,220222,12924
kroB150,GeometricV2,217477,16612
kroB150,LogarithmicV1,208299,24349
kroB150,LogarithmicV2,211848,9367
kroA200,E d,298629.0,3317
kroA200,F d,293417.00000000006,3008
kroA200,G d,290858.0,4024
kroA200,G2 d,298051.0,1128
kroA200,G3_1 d,294508.0,1955
kroA200,G4_1 d,296331.0,2192
kroA200,G6_V1_3 d,297300.0,263
kroA200,G6_V0_1 d,296004.0,2179
kroA200,E s,290499.00000000006,3805
kroA200,F s,292710.0,728
kroA200,G s,291667.00000000006,802
kroA200,G2 s,294296.00000000006,3506
kroA200,G3_1 s,302510.00000000006,2673
kroA200,G4_1 s,295205.0,79
kroA200,G6_V1_3 s,299096.0,2298
kroA200,G6_V0_1 s,288928.00000000006,1616
kroA200,Linear,289898,25631
kroA200,GeometricV1,299003,12282
kroA200,GeometricV2,292602,38412
kroA200,LogarithmicV1,290751,3264
kroA200,LogarithmicV2,295108,17621
kroB100,E d,137241.0,2001
kroB100,F d,142371.0,2009
kroB100,G d,131247.0,712
kroB100,G2 d,136000.0,1693
kroB100,G3_1 d,136652.0,249
kroB100,G4_1 d,139354.0,1784
kroB100,G6_V1_3 d,135544.0,1513
kroB100,G6_V0_1 d,141831.0,1170
kroB100,E s,137244.0,677
kroB100,F s,136793.0,33
kroB100,G s,137210.0,1473
kroB100,G2 s,139565.0,367
kroB100,G3_1 s,140520.0,44
kroB100,G4_1 s,140478.0,511
kroB100,G6_V1_3 s,138930.0,1405
kroB100,G6_V0_1 s,138022.0,856
kroB100,Linear,138124,18881
kroB100,GeometricV1,141913,9246
kroB100,GeometricV2,135872,12662
kroB100,LogarithmicV1,139560,12756
kroB100,LogarithmicV2,137940,21129
kroA150,E d,218303.99999999997,2711
kroA150,F d,218184.99999999997,2905
kroA150,G d,217971.99999999997,966
kroA150,G2 d,215266.99999999997,1895
kroA150,G3_1 d,216542.0,655
kroA150,G4_1 d,221834.99999999997,770
kroA150,G6_V1_3 d,220637.0,2875
kroA150,G6_V0_1 d,220453.99999999997,1017
kroA150,E s,219374.99999999997,784
kroA150,F s,225066.99999999997,1038
kroA150,G s,222177.99999999997,1927
kroA150,G2 s,223504.0,727
kroA150,G3_1 s,221406.99999999997,3033
kroA150,G4_1 s,223642.99999999997,628
kroA150,G6_V1_3 s,219010.99999999997,3087
kroA150,G6_V0_1 s,213110.99999999997,1740
kroA150,Linear,216367,26039
kroA150,GeometricV1,214470,12709
kroA150,GeometricV2,214361,1796
kroA150,LogarithmicV1,222188,17342
kroA150,LogarithmicV2,213905,31125
