dim,ts_name,best_value,steps_to_best_value
bier127,E,570779.0,946
bier127,F,569326.0,2062
bier127,G,582776.0,2263
bier127,G2,574611.9999999999,1118
bier127,G3_1,569027.0,1675
bier127,G3_2,571478.9999999999,1732
bier127,G3_3,572839.0,1675
bier127,G4_1,567377.9999999999,1379
bier127,G4_2,565942.0,2243
bier127,G4_3,567413.9999999999,609
bier127,G6_V1_1,571143.9999999999,2224
bier127,G6_V1_2,563244.0,1691
bier127,G6_V1_3,565097.0,546
bier127,G6_V0_1,549991.0,202
bier127,G6_V0_2,570082.9999999999,1607
bier127,G6_V0_3,554076.0,832
bier127,Const_100,568111,2062
bier127,Linear,569872,569
bier127,ReciprocalV1,574094,2285
bier127,ReciprocalV2,571268,922
bier127,GeometricV1,567526,885
bier127,GeometricV2,567509,1420
bier127,LogarithmicV1,562131,1020
bier127,LogarithmicV2,559686,1710
kroB150,E,228087.0,1159
kroB150,F,227019.0,2445
kroB150,G,218645.0,107
kroB150,G2,225419.0,411
kroB150,G3_1,235632.0,1289
kroB150,G3_2,223274.0,904
kroB150,G3_3,229668.99999999997,2060
kroB150,G4_1,226831.0,2185
kroB150,G4_2,220643.0,1706
kroB150,G4_3,231198.0,624
kroB150,G6_V1_1,223967.0,1963
kroB150,G6_V1_2,229804.0,2682
kroB150,G6_V1_3,213006.0,940
kroB150,G6_V0_1,227030.0,2081
kroB150,G6_V0_2,225514.99999999997,1501
kroB150,G6_V0_3,233325.0,1577
kroB150,Const_100,233481,144
kroB150,Linear,229301,1383
kroB150,ReciprocalV1,226214,2338
kroB150,ReciprocalV2,231648,621
kroB150,GeometricV1,230569,546
kroB150,GeometricV2,221852,553
kroB150,LogarithmicV1,229343,1953
kroB150,LogarithmicV2,230500,749
brg180,E,767610.0,1932
brg180,F,747709.9999999999,4166
brg180,G,783169.9999999999,3710
brg180,G2,713890.0,964
brg180,G3_1,753130.0,3142
brg180,G3_2,787959.9999999999,462
brg180,G3_3,765700.0,2150
brg180,G4_1,747239.9999999999,3849
brg180,G4_2,775480.0,2695
brg180,G4_3,747739.9999999999,3762
brg180,G6_V1_1,764899.9999999999,1369
brg180,G6_V1_2,758670.0,3746
brg180,G6_V1_3,783109.9999999999,2296
brg180,G6_V0_1,762669.9999999999,2485
brg180,G6_V0_2,760180.0,3875
brg180,G6_V0_3,744210.0,550
brg180,Const_100,730670,4140
brg180,Linear,776560,76
brg180,ReciprocalV1,719820,58
brg180,ReciprocalV2,770350,21
brg180,GeometricV1,727210,3681
brg180,GeometricV2,762700,4207
brg180,LogarithmicV1,768160,594
brg180,LogarithmicV2,757420,226
d493,E,420186.0,9762
d493,F,420296.0,2092
d493,G,414734.0,8228
d493,G2,423033.0,673
d493,G3_1,421679.00000000006,5355
d493,G3_2,417685.0,5626
d493,G3_3,422394.0,967
d493,G4_1,427306.00000000006,7950
d493,G4_2,422484.00000000006,7404
d493,G4_3,419302.0,6920
d493,G6_V1_1,419431.0,9022
d493,G6_V1_2,425733.0,8600
d493,G6_V1_3,425515.0,7933
d493,G6_V0_1,416445.0,1221
