dim,ts_name,best_value,steps_to_best_value
pr124,E,613545.9999999999,2301
pr124,F,629269.9999999999,1029
pr124,G,614952.0,2203
pr124,G2,630864.0,412
pr124,G3_1,608942.0,152
pr124,G3_2,594930.0,905
pr124,G3_3,615200.0,2061
pr124,G4_1,619391.0,2019
pr124,G4_2,624850.0,1485
pr124,G4_3,612288.0,1018
pr124,G6_V1_1,605507.0,2280
pr124,G6_V1_2,613004.0,789
pr124,G6_V1_3,617522.9999999999,629
pr124,G6_V0_1,617100.0,1300
pr124,G6_V0_2,633873.0,446
pr124,G6_V0_3,608956.0,2014
pr124,Const_100,598396,1221
pr124,Linear,634598,586
pr124,ReciprocalV1,584937,2207
pr124,ReciprocalV2,607051,762
pr124,GeometricV1,612019,1152
pr124,GeometricV2,614850,504
pr124,LogarithmicV1,605908,1837
pr124,LogarithmicV2,595541,1630
gr431,E,2313829.0,8999
gr431,F,2252332.0,9752
gr431,G,2248392.0,7984
gr431,G2,2276143.9999999995,6623
gr431,G3_1,2290419.0,7612
gr431,G3_2,2325020.0,6266
gr431,G3_3,2315393.0,1357
gr431,G4_1,2287646.9999999995,2663
gr431,G4_2,2308565.0,217
gr431,G4_3,2255984.0,6032
gr431,G6_V1_1,2289519.0,7728
gr431,G6_V1_2,2277437.0,7251
gr431,G6_V1_3,2287109.0,9255
gr431,G6_V0_1,2273723.0,8621
gr431,G6_V0_2,2301294.0,2418
gr431,G6_V0_3,2305849.9999999995,9726
gr431,Const_100,2279192,6545
gr431,Linear,2327033,4194
gr431,ReciprocalV1,2296310,9450
gr431,ReciprocalV2,2280960,7816
gr431,GeometricV1,2314264,6484
gr431,GeometricV2,2252066,1288
gr431,LogarithmicV1,2270382,1553
gr431,LogarithmicV2,2292921,9915
st70,E,3074.0,1051
st70,F,3101.0,620
st70,G,3185.0,515
st70,G2,3150.0,772
st70,G3_1,3047.0,54
st70,G3_2,3160.0,976
st70,G3_3,3145.0,1418
st70,G4_1,3232.0,973
st70,G4_2,3115.0,1208
st70,G4_3,3073.0,861
st70,G6_V1_1,3121.0,757
st70,G6_V1_2,3098.0,929
st70,G6_V1_3,3205.0,1204
st70,G6_V0_1,3191.0,340
st70,G6_V0_2,3078.0,1201
st70,G6_V0_3,3107.0,218
st70,Const_100,3046,986
st70,Linear,3121,1447
st70,ReciprocalV1,3002,808
st70,ReciprocalV2,3140,243
st70,GeometricV1,3245,817
st70,GeometricV2,3114,1381
st70,LogarithmicV1,3176,1194
st70,LogarithmicV2,3149,616
pr107,E,473830.00000000006,336
pr107,F,471309.00000000006,216
pr107,G,492008.00000000006,20
pr107,G2,485981.0,1553
pr107,G3_1,482948.00000000006,500
pr107,G3_2,488694.00000000006,555
pr107,G3_3,498728.00000000006,52
pr107,G4_1,478086.00000000006,1166
pr107,G4_2,491291.0,319
pr107,G4_3,500063.00000000006,2151
pr107,G6_V1_1,489006.00000000006,593
pr107,G6_V1_2,493594.00000000006,389
pr107,G6_V1_3,460685.00000000006,823
pr107,G6_V0_1,503427.00000000006,1112
pr107,G6_V0_2,494149.00000000006,1754
pr107,G6_V0_3,469815.00000000006,1507
pr107,Const_100,497022,13
pr107,Linear,489252,555
pr107,ReciprocalV1,469117,1380
pr107,ReciprocalV2,451819,31
pr107,GeometricV1,468968,949
pr107,GeometricV2,484135,1114
pr107,LogarithmicV1,477518,786
pr107,LogarithmicV2,454381,1240
pr107,E,488519.0,1695
pr107,F,495765.00000000006,1354
pr107,G,479687.0,25
pr107,G2,495403.00000000006,830
pr107,G3_1,460079.00000000006,633
pr107,G3_2,460477.0,587
pr107,G3_3,485074.0,515
pr107,G4_1,483519.00000000006,1587
pr107,G4_2,453220.00000000006,453
pr107,G4_3,483830.00000000006,148
pr107,G6_V1_1,491785.00000000006,2010
pr107,G6_V1_2,494959.00000000006,1970
pr107,G6_V1_3,501894.0,1434
pr107,G6_V0_1,472792.00000000006,1010
pr107,G6_V0_2,488099.00000000006,1131
pr107,G6_V0_3,455382.00000000006,1466
pr107,Const_100,488080,2242
pr107,Linear,486989,392
pr107,ReciprocalV1,505019,2171
pr107,ReciprocalV2,489068,19
pr107,GeometricV1,492765,271
pr107,GeometricV2,467707,1844
pr107,LogarithmicV1,498304,1472
pr107,LogarithmicV2,492469,983
u159,E,402061.0,3050
u159,F,395871.0,83
u159,G,399598.0,1261
u159,G2,396700.0,3380
u159,G3_1,405441.0,587
u159,G3_2,388838.0,2044
u159,G3_3,404606.0,2396
u159,G4_1,390161.0,1103
u159,G4_2,375481.0,1884
u159,G4_3,392164.0,2225
u159,G6_V1_1,369697.0,579
u159,G6_V1_2,388438.0,1812
u159,G6_V1_3,384547.0,830
u159,G6_V0_1,387782.0,1435
u159,G6_V0_2,407334.0,2975
u159,G6_V0_3,401156.0,34
u159,Const_100,399420,1999
u159,Linear,404341,1381
u159,ReciprocalV1,389845,347
u159,ReciprocalV2,386867,2683
u159,GeometricV1,401397,2055
u159,GeometricV2,404112,3215
u159,LogarithmicV1,415344,2682
u159,LogarithmicV2,395399,1901
ch150,E,47542.00000000001,2391
ch150,F,48398.00000000001,3138
ch150,G,48647.00000000001,787
ch150,G2,47952.0,1146
ch150,G3_1,46985.00000000001,1601
ch150,G3_2,47898.00000000001,2390
ch150,G3_3,49421.00000000001,1541
ch150,G4_1,48717.0,1507
ch150,G4_2,46170.00000000001,2640
ch150,G4_3,48749.00000000001,589
ch150,G6_V1_1,47505.00000000001,1254
ch150,G6_V1_2,47387.0,2420
ch150,G6_V1_3,48213.00000000001,948
ch150,G6_V0_1,48089.0,2328
ch150,G6_V0_2,47995.00000000001,2493
ch150,G6_V0_3,48697.00000000001,2432
ch150,Const_100,48246,1709
ch150,Linear,48538,1832
ch150,ReciprocalV1,49391,2553
ch150,ReciprocalV2,48904,3032
ch150,GeometricV1,47011,3052
ch150,GeometricV2,49139,2911
ch150,LogarithmicV1,48006,786
ch150,LogarithmicV2,49421,2425
tsp225,E,37426.0,3652
tsp225,F,38427.0,4579
tsp225,G,38084.0,4813
tsp225,G2,37438.0,2899
tsp225,G3_1,38522.0,75
tsp225,G3_2,37661.0,1814
tsp225,G3_3,37353.0,989
tsp225,G4_1,37644.0,1073
tsp225,G4_2,37690.0,905
